"data";"ipca_mensal";"selic_meta";"regime";"periodo_plano_real";"regime_tercis_periodo";"regime_kmeans";"ipca_log1p";"regime_kmeans_log1p";"regime_hmm";"prob_hmm_Baixa";"prob_hmm_Moderada";"prob_hmm_Alta";"regime_hmm_log1p";"prob_hmm_log1p_Baixa";"prob_hmm_log1p_Moderada";"prob_hmm_log1p_Alta"
1989-02-01;16,78;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,87807423008576;"Alta";"Alta";3,71770560945054e-227;0,0121311159573541;0,987868884042646;"Alta";7,76877721123107e-24;0,133302344038941;0,866697655961059
1989-03-01;6,82;NA;"Alta";"Pre-Real";"Baixa";"Baixa";2,05668455455722;"Moderada";"Alta";3,63444752067193e-37;0,142121343741676;0,857878656258324;"Moderada";4,1324108825496e-12;0,974798965739311;0,0252010342565569
1989-04-01;8,33;NA;"Alta";"Pre-Real";"Baixa";"Baixa";2,23323501485925;"Moderada";"Alta";3,09098651729263e-54;0,138672470465096;0,861327529534904;"Moderada";7,67546339469674e-14;0,962109653637176;0,0378903463627469
1989-05-01;17,92;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,94021956362373;"Alta";"Alta";6,77326189563182e-249;0,00440831504451723;0,995591684955483;"Alta";4,59666105829254e-23;0,0727020397126932;0,927297960287307
1989-06-01;28,65;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,38946212544373;"Alta";"Alta";7,29912216524043e-313;6,92643698698276e-11;0,999999999930736;"Alta";6,33485740524383e-30;3,00173902665353e-05;0,999969982609733
1989-07-01;27,74;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,35828988065088;"Alta";"Alta";0;8,12211777501503e-11;0,999999999918779;"Alta";5,67139871998724e-34;2,51046089286557e-06;0,999997489539107
1989-08-01;33,71;NA;"Alta";"Pre-Real";"Alta";"Alta";3,5470278298737;"Alta";"Alta";0;6,61824432301839e-16;0,999999999999999;"Alta";2,74863225617761e-38;2,03500586290955e-07;0,999999796499414
1989-09-01;37,56;NA;"Alta";"Pre-Real";"Alta";"Alta";3,65221546974235;"Alta";"Alta";0;7,87437514948097e-20;1;"Alta";3,33908881733518e-41;4,67003450217341e-08;0,999999953299655
1989-10-01;39,77;NA;"Alta";"Pre-Real";"Alta";"Alta";3,70794651683116;"Alta";"Alta";0;2,60471485710622e-22;1;"Alta";8,40043186878714e-44;2,09572274873292e-08;0,999999979042772
1989-11-01;47,82;NA;"Alta";"Pre-Real";"Alta";"Alta";3,88814006496481;"Alta";"Alta";0;9,47382306758841e-33;1;"Alta";3,09536555039216e-47;1,41798068763962e-09;0,999999998582019
1989-12-01;51,5;NA;"Alta";"Pre-Real";"Alta";"Alta";3,96081316959758;"Alta";"Alta";0;2,95440515147655e-38;1;"Alta";2,29394861408018e-51;4,5778825761634e-10;0,999999999542212
1990-01-01;67,55;NA;"Alta";"Pre-Real";"Alta";"Alta";4,22756340600832;"Alta";"Alta";0;1,18283380188971e-67;1;"Alta";1,08957348116378e-56;5,80036507168965e-12;0,9999999999942
1990-02-01;75,73;NA;"Alta";"Pre-Real";"Alta";"Alta";4,34029276618957;"Alta";"Alta";0;5,25779268221501e-86;1;"Alta";3,38604828200524e-59;8,25705662428417e-13;0,999999999999174
1990-03-01;82,39;NA;"Alta";"Pre-Real";"Alta";"Alta";4,42352839809889;"Alta";"Alta";0;4,94514678088798e-101;1;"Alta";5,55125647174123e-51;1,07159608011478e-11;0,999999999989284
1990-04-01;15,52;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,80457176809283;"Alta";"Alta";3,0577125819507e-241;0,0521086662455676;0,947891333754432;"Alta";2,17839525655208e-28;0,239289850944115;0,760710149055885
1990-05-01;7,59;NA;"Alta";"Pre-Real";"Baixa";"Baixa";2,15059873599616;"Moderada";"Alta";1,46409985190787e-44;0,251043812919164;0,748956187080836;"Moderada";1,20779373475205e-12;0,946267711433864;0,0537322885649277
1990-06-01;11,75;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,54553127160444;"Moderada";"Alta";4,56117517449953e-103;0,257034633308221;0,742965366691779;"Moderada";2,28212862578777e-15;0,92961725117563;0,0703827488243681
1990-07-01;12,92;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,63332665490627;"Moderada";"Alta";1,54151179749042e-124;0,225805824568932;0,774194175431068;"Moderada";3,50054748405247e-16;0,83864005390098;0,161359946099019
1990-08-01;12,88;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,63044895507866;"Moderada";"Alta";4,53962357813972e-124;0,172404888295653;0,827595111704347;"Moderada";2,0412667884345e-16;0,676099058037679;0,323900941962321
1990-09-01;14,41;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,73501664933202;"Alta";"Alta";1,79622801475963e-155;0,0859597178897151;0,914040282110285;"Alta";1,2764829231155e-17;0,373892618638273;0,626107381361727
1990-10-01;14,36;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,73176672771953;"Alta";"Alta";1,79611440605973e-155;0,0350032685671166;0,964996731432883;"Alta";1,93791493990697e-18;0,17000701635051;0,82999298364949
1990-11-01;16,81;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,87976009730157;"Alta";"Alta";4,4735054908561e-214;0,00306300849974018;0,99693699150026;"Alta";7,42166539386807e-21;0,0247518209148499;0,97524817908515
1990-12-01;18,44;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,96733279903229;"Alta";"Alta";1,52899280757288e-259;8,53397304410795e-05;0,999914660269559;"Alta";9,88612886391496e-23;0,00178582492067406;0,998214175079326
1991-01-01;20,75;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,07961375753469;"Alta";"Alta";1,90297734081162e-307;3,94509772733447e-06;0,999996054902273;"Alta";1,09145223026346e-23;0,000425757030023721;0,999574242969976
1991-02-01;20,72;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,07823349506573;"Alta";"Alta";3,10829823262667e-306;0,00101167285787386;0,998988327142126;"Alta";3,97234718367081e-23;0,0138449560992054;0,986155043900795
1991-03-01;11,92;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,55877649835446;"Moderada";"Moderada";2,38295134236328e-108;0,621206688029981;0,378793311970019;"Moderada";2,96018943137499e-17;0,782650583784172;0,217349416215828
1991-04-01;4,99;NA;"Alta";"Pre-Real";"Baixa";"Baixa";1,79009141212736;"Moderada";"Moderada";6,72270358036636e-20;0,865947713785023;0,134052286214977;"Moderada";4,29819606446479e-09;0,999711954708128;0,000288040993676054
1991-05-01;7,43;NA;"Alta";"Pre-Real";"Baixa";"Baixa";2,13179677201376;"Moderada";"Moderada";1,32384644500385e-41;0,880873469665262;0,119126530334738;"Moderada";7,16382840951148e-12;0,999592096556206;0,000407903436630596
1991-06-01;11,19;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,50061594349318;"Moderada";"Moderada";4,09334971816591e-93;0,817762395649991;0,182237604350009;"Moderada";4,8622940453034e-15;0,963532362088367;0,036467637911628
1991-07-01;12,41;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,59600069729359;"Moderada";"Moderada";4,72050216880626e-115;0,588090872747521;0,411909127252479;"Moderada";2,34670860793695e-16;0,753685084304112;0,246314915695888
1991-08-01;15,63;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,81120829320484;"Alta";"Alta";7,21009229708136e-183;0,134523758471058;0,865476241528942;"Alta";9,87698590803159e-19;0,222597962469934;0,777402037530066
1991-09-01;15,63;NA;"Alta";"Pre-Real";"Moderada";"Moderada";2,81120829320484;"Alta";"Alta";2,06812526964035e-185;0,0262861426051036;0,973713857394896;"Alta";2,2094239718072e-20;0,0554714260132633;0,944528573986737
1991-10-01;20,23;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,05541527571516;"Alta";"Alta";2,96297032741645e-310;7,90968562418137e-05;0,999920903143758;"Alta";4,3459800522054e-25;0,00133027933127068;0,998669720668729
1991-11-01;25,21;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,26614101733532;"Alta";"Alta";7,33298337798392e-312;5,31270044832629e-09;0,9999999946873;"Alta";3,5551989381604e-29;1,04716238706103e-05;0,999989528376129
1991-12-01;23,71;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,20720802000052;"Alta";"Alta";1,76404607244115e-317;4,56883542775608e-08;0,999999954311646;"Alta";5,93058778767592e-31;1,64332107126545e-05;0,999983566789287
1992-01-01;25,94;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,29361217098222;"Alta";"Alta";1,75625515621254e-315;1,60796329501821e-09;0,999999998392037;"Alta";1,41112623096591e-31;5,69371035178803e-06;0,999994306289648
1992-02-01;24,32;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,23159459727598;"Alta";"Alta";3,20956768704381e-315;1,90242686039131e-08;0,999999980975732;"Alta";1,44795066761904e-30;1,23423571968005e-05;0,999987657642803
1992-03-01;21,4;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,10906095886099;"Alta";"Alta";2,25554965584719e-313;9,74900341680858e-07;0,999999025099658;"Alta";2,77421008051927e-28;5,39650078295233e-05;0,99994603499217
1992-04-01;19,93;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,04118353645791;"Alta";"Alta";3,95019130132617e-309;5,46727241915603e-06;0,999994532727581;"Alta";7,76538285357363e-28;0,00011570504812581;0,999884294951874
1992-05-01;24,86;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,25269737334371;"Alta";"Alta";4,4340893489721e-311;8,59705603386437e-09;0,999999991402944;"Alta";2,82980342670134e-29;9,87484027210844e-06;0,999990125159728
1992-06-01;20,21;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,05447276857659;"Alta";"Alta";1,09619656093021e-314;3,98475786464149e-06;0,999996015242135;"Alta";4,21486590001599e-28;9,93084459773169e-05;0,999900691554023
1992-07-01;21,83;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,1280754605417;"Alta";"Alta";3,26404437751948e-312;5,69186125108012e-07;0,999999430813875;"Alta";3,95464858643086e-28;4,3311732097356e-05;0,999956688267903
1992-08-01;22,14;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,14156272176553;"Alta";"Alta";1,45955144062287e-314;3,81870668300092e-07;0,999999618129332;"Alta";3,35495535867622e-29;3,62848075368186e-05;0,999963715192463
1992-09-01;24,63;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,24376354037598;"Alta";"Alta";3,73576462536689e-315;1,20433025927562e-08;0,999999987956697;"Alta";9,32185071906521e-31;1,05966216468755e-05;0,999989403378353
1992-10-01;25,24;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,26728496407589;"Alta";"Alta";5,90784753855707e-315;4,79528491285525e-09;0,999999995204715;"Alta";5,01399205780728e-31;7,92332317881076e-06;0,999992076676821
1992-11-01;22,49;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,15657479867082;"Alta";"Alta";4,85770184834443e-317;2,41806163898892e-07;0,999999758193836;"Alta";2,90832022715124e-30;3,01235935899007e-05;0,99996987640641
1992-12-01;25,24;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,26728496407589;"Alta";"Alta";3,34685009149319e-319;4,79524235562647e-09;0,999999995204758;"Alta";3,81447690802654e-32;7,90526621572879e-06;0,999992094733784
1993-01-01;30,35;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,44521426707893;"Alta";"Alta";7,14308450808032e-317;6,82260423996094e-13;0,999999999999318;"Alta";4,22817637736753e-34;8,06152043778701e-07;0,999999193847956
1993-02-01;24,98;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,25732701124245;"Alta";"Alta";2,56914135837448e-322;7,12401136768784e-09;0,999999992875989;"Alta";5,33674378540455e-33;8,88456752361941e-06;0,999991115432476
1993-03-01;27,26;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,34144737725638;"Alta";"Alta";1,14849511900964e-318;1,8458616416022e-10;0,999999999815414;"Alta";3,46962547403726e-33;3,09987285213675e-06;0,999996900127148
1993-04-01;27,75;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,35863776724336;"Alta";"Alta";3,30776949890715e-320;7,98285773274646e-11;0,999999999920172;"Alta";7,26281489812713e-34;2,48503968537338e-06;0,999997514960315
1993-05-01;27,69;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,35654862999327;"Alta";"Alta";1,87744945419674e-322;8,85468422997015e-11;0,999999999911453;"Alta";2,2044270878337e-34;2,55114283348866e-06;0,999997448857166
1993-06-01;30,07;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,43624272340496;"Alta";"Alta";5,92878775009496e-323;1,16874611721966e-12;0,999999999998831;"Alta";1,40227402834875e-35;9,04803852328698e-07;0,999999095196148
1993-07-01;30,72;NA;"Alta";"Pre-Real";"Alta";"Moderada";3,45694739676665;"Alta";"Alta";0;3,31850500264313e-13;0,999999999999668;"Alta";1,0300842872049e-36;6,87403214763406e-07;0,999999312596785
1993-08-01;32,96;NA;"Alta";"Pre-Real";"Alta";"Alta";3,52518336144315;"Alta";"Alta";0;3,3620995854963e-15;0,999999999999997;"Alta";3,05859491073808e-38;2,74270488023268e-07;0,999999725729512
1993-09-01;35,69;NA;"Alta";"Pre-Real";"Alta";"Alta";3,60250423836719;"Alta";"Alta";0;7,3343119126819e-18;1;"Alta";2,01580897323128e-39;9,42386994800431e-08;0,9999999057613
1993-10-01;33,92;NA;"Alta";"Pre-Real";"Alta";"Alta";3,5530597309714;"Alta";"Alta";0;4,16555202369391e-16;1;"Alta";1,8027795329847e-39;1,87201599527828e-07;0,9999998127984
1993-11-01;35,56;NA;"Alta";"Pre-Real";"Alta";"Alta";3,59895474658595;"Alta";"Alta";0;9,95019656466336e-18;1;"Alta";5,03054649623992e-40;9,90327501470732e-08;0,99999990096725
1993-12-01;36,84;NA;"Alta";"Pre-Real";"Alta";"Alta";3,63336674418368;"Alta";"Alta";0;4,66084868657968e-19;1;"Alta";1,74491648319399e-41;6,10267502581825e-08;0,99999993897325
1994-01-01;41,31;NA;"Alta";"Pre-Real";"Alta";"Alta";3,74502346473198;"Alta";"Alta";0;3,88259472917455e-24;1;"Alta";4,01958627957907e-43;1,21963668114461e-08;0,999999987803633
1994-02-01;40,27;NA;"Alta";"Pre-Real";"Alta";"Alta";3,72013584376449;"Alta";"Alta";0;6,78478230466473e-23;1;"Alta";7,71668898071096e-44;1,75531906811136e-08;0,999999982446809
1994-03-01;42,75;NA;"Alta";"Pre-Real";"Alta";"Alta";3,77849161280362;"Alta";"Alta";0;6,42903704271247e-26;1;"Alta";1,66276587367543e-44;7,43919636075732e-09;0,999999992560804
1994-04-01;42,68;NA;"Alta";"Pre-Real";"Alta";"Alta";3,77689033143665;"Alta";"Alta";0;7,87682990523315e-26;1;"Alta";4,71882194209618e-45;7,61816702756458e-09;0,999999992381833
1994-05-01;44,03;NA;"Alta";"Pre-Real";"Alta";"Alta";3,80732893431348;"Alta";"Alta";0;1,46510398659954e-27;1;"Alta";1,37200722296212e-43;4,83822409060405e-09;0,999999995161776
1994-06-01;47,43;NA;"Alta";"Pre-Real";"Alta";"Alta";3,88011945641514;"Alta";"Alta";0;2,2775935783961e-29;1;"Alta";2,05960372815743e-38;3,76562740841558e-07;0,999999623437259
1994-07-01;6,84;NA;"Alta";"Pos-Real";"Alta";"Baixa";2,05923883436232;"Moderada";"Moderada";2,07005635024089e-63;0,904312603015917;0,0956873969840825;"Moderada";1,89979595725233e-13;0,999969268334173;3,07316656368388e-05
1994-08-01;1,86;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,05082162483176;"Baixa";"Moderada";0,000226031768887913;0,985128177463785;0,0146457907673267;"Baixa";0,994730583105763;0,0052694168887924;5,44491117223163e-12
1994-09-01;1,53;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,928219302739429;"Baixa";"Moderada";0,000439378124271998;0,996986394290102;0,00257422758562621;"Baixa";0,999994098302269;5,90169658853067e-06;1,14292649482273e-12
1994-10-01;2,62;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,28647402583768;"Moderada";"Moderada";2,80621792651994e-06;0,999496660988643;0,000500532793430202;"Baixa";0,999912125693132;8,78743054585518e-05;1,40960164611802e-12
1994-11-01;2,81;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,33762918913861;"Moderada";"Moderada";1,48542523409804e-05;0,999740694827986;0,000244450919673247;"Baixa";0,999855422375037;0,000144577624888499;7,47430553817738e-14
1994-12-01;1,71;NA;"Alta";"Pos-Real";"Alta";"Baixa";0,99694863489161;"Baixa";"Moderada";0,0151853541366034;0,98453025482012;0,000284391043276753;"Baixa";0,999999632850756;3,6714924391937e-07;1,57854652620736e-16
1995-01-01;1,7;NA;"Alta";"Pos-Real";"Alta";"Baixa";0,993251773010283;"Baixa";"Moderada";0,0247505204114868;0,974949436238308;0,00030004335020518;"Baixa";0,999999900263574;9,97364260539865e-08;1,11636286854171e-21
1995-02-01;1,02;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,703097511413113;"Baixa";"Moderada";0,0303035682941949;0,96933198331744;0,000364448388365213;"Baixa";0,999999999700842;2,9915845612258e-10;1,06758018747605e-22
1995-03-01;1,55;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,936093359170335;"Baixa";"Moderada";0,0234568140426344;0,97623813201027;0,000305053947095904;"Baixa";0,999999957293409;4,27065913113021e-08;1,86401389519019e-20
1995-04-01;2,43;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,23256026117785;"Baixa";"Moderada";0,000491780383487282;0,999277548639942;0,000230670976570686;"Baixa";0,999979449581314;2,05504186828826e-05;2,82085824225444e-15
1995-05-01;2,67;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,30019166206648;"Moderada";"Moderada";4,35352422335338e-05;0,999744721557723;0,000211743200043854;"Baixa";0,999943878443207;5,61215563249712e-05;4,68164088145936e-13
1995-06-01;2,26;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,18172719537862;"Baixa";"Moderada";0,00200314073793007;0,997796135564857;0,000200723697212647;"Baixa";0,999991128853574;8,8711461840083e-06;2,41947465830861e-13
1995-07-01;2,36;NA;"Alta";"Pos-Real";"Alta";"Baixa";1,21194097397511;"Baixa";"Moderada";0,0320154099601793;0,967974510481496;1,00795583248554e-05;"Baixa";0,999991373452607;8,62654739278619e-06;2,07450122259666e-18
1995-08-01;0,99;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,688134638736401;"Baixa";"Baixa";0,950949005495882;0,049050070582273;9,23921845048473e-07;"Baixa";0,999999999746922;2,53078274649664e-10;3,53845871673333e-23
1995-09-01;0,99;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,688134638736401;"Baixa";"Baixa";0,997132251098049;0,0028675615517344;1,87350216725206e-07;"Baixa";0,999999999779042;2,20957822206106e-10;4,82529339211243e-26
1995-10-01;1,41;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,879626747502564;"Baixa";"Baixa";0,999439873086328;0,000560088064111933;3,88495604778377e-08;"Baixa";0,999999989729215;1,02707849159681e-08;3,44839497486676e-24
1995-11-01;1,47;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,904218150639886;"Baixa";"Baixa";0,999844440015863;0,000155549870404801;1,01137323788068e-08;"Baixa";0,999999983203876;1,67961235807422e-08;5,47109083537264e-22
1995-12-01;1,56;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,940007258491471;"Baixa";"Baixa";0,999929286338102;7,07122448885976e-05;1,41700933463576e-09;"Baixa";0,999999965696535;3,43034646382327e-08;3,15157218378543e-22
1996-01-01;1,34;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,85015092936961;"Baixa";"Baixa";0,999979839549653;2,01603209035276e-05;1,29443437406499e-10;"Baixa";0,999999994301887;5,69811308844524e-09;5,69526481837653e-24
1996-02-01;1,03;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,708035793053696;"Baixa";"Baixa";0,999994593437471;5,40655413552787e-06;8,39402364337263e-12;"Baixa";0,999999999670392;3,29608230153533e-10;1,36121915295182e-29
1996-03-01;0,35;NA;"Baixa";"Pos-Real";"Moderada";"Baixa";0,300104592450338;"Baixa";"Baixa";0,999997814668615;2,18532597851493e-06;5,40643747284819e-12;"Baixa";0,999999999999914;8,63045615396553e-14;1,00420756584696e-29
1996-04-01;1,26;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,815364813284195;"Baixa";"Baixa";0,999990894234344;9,10576033153817e-06;5,32498946959544e-12;"Baixa";0,999999997161601;2,83839872425198e-09;4,20835638210352e-29
1996-05-01;1,22;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,797507195884188;"Baixa";"Baixa";0,999991410575419;8,58940687491271e-06;1,77057350511155e-11;"Baixa";0,999999998015193;1,98480661599858e-09;7,30272731227918e-25
1996-06-01;1,19;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,783901543828409;"Baixa";"Baixa";0,999992347327162;7,65266088230824e-06;1,19554732064883e-11;"Baixa";0,999999998488975;1,51102498644272e-09;1,83237263225693e-25
1996-07-01;1,11;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,746687947487975;"Baixa";"Baixa";0,999994204854935;5,7951418472546e-06;3,21741581050745e-12;"Baixa";0,999999999283732;7,16267827863731e-10;2,92504078076656e-29
1996-08-01;0,44;NA;"Baixa";"Pos-Real";"Moderada";"Baixa";0,364643113587909;"Baixa";"Baixa";0,999997946707456;2,05329130719173e-06;1,23709588230251e-12;"Baixa";0,99999999999968;3,20368316104081e-13;8,34153508073607e-35
1996-09-01;0,15;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,139761942375159;"Baixa";"Baixa";0,999997947801896;2,05219761636765e-06;4,87529070195799e-13;"Baixa";0,999999999999997;3,28100424592105e-15;7,60994167588984e-39
1996-10-01;0,3;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,262364264467491;"Baixa";"Baixa";0,999998069038243;1,93096132995434e-06;4,26755336381355e-13;"Baixa";0,99999999999996;4,00306936493609e-14;9,63736469011589e-40
1996-11-01;0,32;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,277631736598279;"Baixa";"Baixa";0,999998072089471;1,92791009227871e-06;4,36889331470659e-13;"Baixa";0,999999999999945;5,46260968993947e-14;1,38511620552515e-37
1996-12-01;0,47;NA;"Moderada";"Pos-Real";"Moderada";"Baixa";0,385262400790645;"Baixa";"Baixa";0,999997904720612;2,09527807729278e-06;1,31064460157149e-12;"Baixa";0,999999999999513;4,86869918891852e-13;3,9311577101112e-33
1997-01-01;1,18;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,779324876800998;"Baixa";"Baixa";0,999993377053399;6,62294555228718e-06;1,0484698220097e-12;"Baixa";0,999999998621516;1,3784844312718e-09;4,19202627038712e-32
1997-02-01;0,5;NA;"Moderada";"Pos-Real";"Moderada";"Baixa";0,405465108108164;"Baixa";"Baixa";0,999997869303685;2,1306949085337e-06;1,40696241410232e-12;"Baixa";0,999999999999266;7,33483012254884e-13;8,82953515779994e-32
1997-03-01;0,51;NA;"Moderada";"Pos-Real";"Moderada";"Baixa";0,412109650826833;"Baixa";"Baixa";0,999997941367105;2,05863218172362e-06;7,13484971115119e-13;"Baixa";0,999999999999161;8,39251995286582e-13;4,46393990967739e-33
1997-04-01;0,88;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,631271776841858;"Baixa";"Baixa";0,999996794285687;3,20571375330851e-06;5,59320426789641e-13;"Baixa";0,999999999929648;7,03523154286734e-11;1,04894709632822e-33
1997-05-01;0,41;NA;"Baixa";"Pos-Real";"Moderada";"Baixa";0,343589704390077;"Baixa";"Baixa";0,999998027205285;1,97279403186975e-06;6,82981591021214e-13;"Baixa";0,999999999999791;2,08902326278549e-13;2,10972299609325e-33
1997-06-01;0,54;NA;"Moderada";"Pos-Real";"Moderada";"Baixa";0,431782416425538;"Baixa";"Baixa";0,999997936522301;2,06347728874378e-06;4,10038101439196e-13;"Baixa";0,99999999999875;1,25043704943009e-12;2,87504631879137e-37
1997-07-01;0,22;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,198850858745165;"Baixa";"Baixa";0,999998012300192;1,98769923788658e-06;5,70444221417668e-13;"Baixa";0,999999999999989;1,09671657969267e-14;2,6354672236124e-40
1997-08-01;-0,02;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,0202027073175194;"Baixa";"Baixa";0,999997574772101;2,42522722186086e-06;6,76902565324401e-13;"Baixa";1;1,23754630732867e-16;2,49815507684805e-43
1997-09-01;0,06;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,0582689081239758;"Baixa";"Baixa";0,999997778052065;2,22194728483825e-06;6,50642477313299e-13;"Baixa";0,999999999999999;6,18996824653453e-16;2,27673226483109e-43
1997-10-01;0,23;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,207014169384326;"Baixa";"Baixa";0,999998026271422;1,97372806860002e-06;5,09528103608493e-13;"Baixa";0,999999999999987;1,29546572579928e-14;5,69788372464988e-42
1997-11-01;0,17;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,157003748809665;"Baixa";"Baixa";0,99999797479762;2,02520191685756e-06;4,63052609640786e-13;"Baixa";0,999999999999995;4,66689629381704e-15;2,90338793484351e-39
1997-12-01;0,43;NA;"Baixa";"Pos-Real";"Moderada";"Baixa";0,357674444271816;"Baixa";"Baixa";0,999998035716892;1,96428259819278e-06;5,10179351356208e-13;"Baixa";0,999999999999722;2,78093127248244e-13;1,51285213238338e-36
1998-01-01;0,71;NA;"Moderada";"Pos-Real";"Alta";"Baixa";0,536493370514568;"Baixa";"Baixa";0,999997556344611;2,44365494484733e-06;4,44542835627555e-13;"Baixa";0,999999999989599;1,04005580431576e-11;1,10125035707162e-34
1998-02-01;0,46;NA;"Moderada";"Pos-Real";"Moderada";"Baixa";0,378436435720245;"Baixa";"Baixa";0,999998016573658;1,98342585845081e-06;4,83666175991575e-13;"Baixa";0,999999999999576;4,23881703669407e-13;3,54435169906911e-35
1998-03-01;0,34;NA;"Baixa";"Pos-Real";"Moderada";"Baixa";0,29266961396282;"Baixa";"Baixa";0,999998075553259;1,9244463298488e-06;4,11082671335592e-13;"Baixa";0,999999999999926;7,41850814859083e-14;6,06462538976988e-38
1998-04-01;0,24;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,215111379616945;"Baixa";"Baixa";0,99999804095021;1,9590493542801e-06;4,36033587789418e-13;"Baixa";0,999999999999985;1,52810897980385e-14;1,24182546160081e-37
1998-05-01;0,5;NA;"Moderada";"Pos-Real";"Moderada";"Baixa";0,405465108108164;"Baixa";"Baixa";0,99999797935426;2,02064526530881e-06;4,74254837536803e-13;"Baixa";0,999999999999267;7,33465940719025e-13;3,28082233331774e-40
1998-06-01;0,02;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";0,0198026272961797;"Baixa";"Baixa";0,999997665229801;2,33476931782086e-06;8,81560178092195e-13;"Baixa";1;2,81309755076534e-16;7,24095200636804e-43
1998-07-01;-0,12;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,127833371509885;"Baixa";"Baixa";0,999997021035859;2,97896110645659e-06;3,03478510132902e-12;"Baixa";1;1,35205318836163e-17;1,18903083284057e-52
1998-08-01;-0,51;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,713349887877465;"Baixa";"Baixa";0,999992960376902;7,03961789041025e-06;5,20751810202049e-12;"Baixa";1;7,01840322917345e-23;1,1377374614324e-53
1998-09-01;-0,22;NA;"Baixa";"Pos-Real";"Baixa";"Baixa";-0,2484613592985;"Baixa";"Baixa";0,99999643747043;3,5625257581043e-06;3,81188497377165e-12;"Baixa";1;1,12114084623478e-18;1,65741338690015e-53
